date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:05	14378/14378	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex29.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex29.html	(from http://learnpythonthehardway.org/book/)
20:06:07	15954/15954	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex30.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex30.html	(from http://learnpythonthehardway.org/book/)
20:06:07	17128/17128	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex31.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex31.html	(from http://learnpythonthehardway.org/book/)
20:06:09	21992/21992	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex32.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex32.html	(from http://learnpythonthehardway.org/book/)
20:06:11	18357/18357	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex33.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex33.html	(from http://learnpythonthehardway.org/book/)
20:06:11	14551/14551	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex34.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex34.html	(from http://learnpythonthehardway.org/book/)
20:06:12	23410/23410	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex35.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex35.html	(from http://learnpythonthehardway.org/book/)
20:06:12	13459/13459	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/ex36.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex36.html	(from http://learnpythonthehardway.org/book/)
20:06:13	18274/18274	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/ex37.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex37.html	(from http://learnpythonthehardway.org/book/)
20:06:14	22985/22985	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex38.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex38.html	(from http://learnpythonthehardway.org/book/)
20:06:19	31556/31556	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex39.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex39.html	(from http://learnpythonthehardway.org/book/)
20:06:20	26904/26904	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex40.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex40.html	(from http://learnpythonthehardway.org/book/)
20:06:21	29673/29673	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/ex41.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex41.html	(from http://learnpythonthehardway.org/book/)
20:06:22	26911/26911	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/ex42.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex42.html	(from http://learnpythonthehardway.org/book/)
20:06:24	43275/43275	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex44.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex44.html	(from http://learnpythonthehardway.org/book/)
20:06:25	67175/67175	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/ex43.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex43.html	(from http://learnpythonthehardway.org/book/)
20:06:29	18006/18006	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex45.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex45.html	(from http://learnpythonthehardway.org/book/)
20:06:30	26193/26193	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex46.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex46.html	(from http://learnpythonthehardway.org/book/)
20:06:30	26824/26824	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/ex47.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex47.html	(from http://learnpythonthehardway.org/book/)
20:06:30	29922/29922	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/ex48.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/ex48.html	(from http://learnpythonthehardway.org/book/)
